Cust_id,age,job,marital,education,default,housing,loan,contact
14562,23,student,single,high.school,unknown,unknown,unknown,cellular
14563,34,admin.,single,university.degree,no,no,no,cellular
14564,59,blue-collar,married,basic.4y,unknown,yes,no,cellular
14565,48,blue-collar,married,basic.4y,unknown,yes,no,telephone
14566,31,blue-collar,married,basic.9y,no,no,no,telephone
14567,25,services,single,high.school,no,yes,no,cellular
14568,36,admin.,single,basic.9y,no,yes,no,cellular
14569,35,blue-collar,divorced,basic.9y,no,yes,no,cellular
14570,37,technician,married,professional.course,unknown,yes,yes,cellular
14571,34,technician,divorced,professional.course,no,no,no,cellular
14572,34,admin.,single,university.degree,no,no,no,cellular
14573,31,blue-collar,single,basic.9y,no,yes,no,cellular
14574,35,blue-collar,married,basic.6y,no,no,yes,cellular
14575,33,admin.,married,high.school,unknown,yes,no,cellular
14576,28,blue-collar,married,basic.9y,unknown,yes,no,telephone
14577,35,blue-collar,divorced,basic.9y,no,no,no,cellular
14578,31,technician,single,professional.course,no,yes,no,telephone
14579,37,technician,married,professional.course,unknown,yes,yes,cellular
14580,33,management,married,university.degree,no,no,no,cellular
14581,56,management,married,university.degree,no,yes,no,cellular
14582,37,housemaid,married,basic.4y,no,yes,no,cellular
14583,26,admin.,married,basic.9y,no,no,no,cellular
14584,35,housemaid,married,basic.9y,no,no,no,cellular
14585,40,admin.,divorced,high.school,no,yes,no,cellular
14586,43,blue-collar,married,basic.9y,no,no,yes,cellular
14587,46,technician,divorced,professional.course,no,yes,no,cellular
14588,30,services,single,high.school,no,no,yes,cellular
14589,50,technician,single,university.degree,no,yes,no,cellular
14590,49,blue-collar,married,basic.4y,unknown,yes,no,cellular
14591,31,admin.,single,high.school,no,no,no,cellular
14592,32,services,single,unknown,unknown,yes,no,cellular
14593,32,services,single,unknown,unknown,no,no,cellular
14594,28,blue-collar,single,high.school,no,yes,no,cellular
14595,28,admin.,married,high.school,unknown,yes,yes,cellular
14596,29,management,single,high.school,no,no,yes,cellular
14597,33,services,married,high.school,no,yes,no,cellular
14598,50,admin.,married,professional.course,no,no,no,cellular
14599,26,technician,divorced,professional.course,no,no,yes,cellular
14600,26,technician,divorced,professional.course,no,yes,no,cellular
14601,30,blue-collar,single,basic.4y,no,yes,no,cellular
14602,32,technician,single,professional.course,no,no,yes,cellular
14603,34,management,divorced,university.degree,no,yes,no,cellular
14604,25,blue-collar,married,high.school,unknown,yes,no,cellular
14605,32,entrepreneur,single,university.degree,no,yes,no,cellular
14606,37,services,married,high.school,no,yes,no,cellular
14607,31,admin.,married,basic.9y,no,yes,no,cellular
14608,38,admin.,single,high.school,no,no,yes,telephone
14609,56,management,married,basic.4y,unknown,yes,no,cellular
14610,31,admin.,single,university.degree,no,no,no,cellular
14611,45,blue-collar,married,basic.4y,no,no,no,cellular
14612,34,management,divorced,university.degree,no,yes,no,cellular
14613,39,housemaid,single,university.degree,unknown,no,no,telephone
14614,41,technician,married,university.degree,no,no,no,cellular
14615,52,blue-collar,divorced,unknown,no,no,no,cellular
14616,23,technician,single,university.degree,no,yes,yes,cellular
14617,33,unemployed,single,unknown,no,no,no,cellular
14618,52,housemaid,married,basic.4y,no,yes,yes,cellular
14619,39,admin.,divorced,high.school,no,yes,no,cellular
14620,32,technician,single,professional.course,no,yes,no,cellular
14621,43,blue-collar,married,basic.9y,no,no,no,cellular
14622,56,blue-collar,married,basic.4y,unknown,no,no,cellular
14623,34,admin.,single,university.degree,no,no,no,cellular
14624,36,housemaid,single,high.school,no,yes,no,cellular
14625,35,admin.,married,university.degree,no,yes,no,cellular
14626,51,admin.,divorced,professional.course,no,yes,no,cellular
14627,57,blue-collar,divorced,basic.6y,unknown,yes,yes,cellular
14628,47,blue-collar,married,basic.9y,no,no,no,cellular
14629,50,admin.,married,professional.course,no,no,no,cellular
14630,47,housemaid,married,basic.4y,unknown,yes,no,telephone
14631,41,entrepreneur,married,basic.6y,no,no,no,telephone
14632,30,management,divorced,basic.4y,no,yes,no,cellular
14633,48,unemployed,married,university.degree,no,yes,no,cellular
14634,34,technician,divorced,basic.6y,no,yes,no,cellular
14635,36,services,single,high.school,no,no,yes,cellular
14636,35,admin.,divorced,university.degree,no,yes,no,cellular
14637,28,admin.,single,university.degree,no,no,no,cellular
14638,35,blue-collar,divorced,basic.9y,no,no,yes,cellular
14639,43,blue-collar,married,basic.6y,no,no,no,cellular
14640,34,technician,single,professional.course,no,no,yes,cellular
14641,41,entrepreneur,divorced,university.degree,no,yes,no,cellular
14642,33,admin.,married,high.school,unknown,yes,no,cellular
14643,32,management,divorced,university.degree,no,yes,no,cellular
14644,30,services,single,high.school,no,no,no,cellular
14645,33,services,married,high.school,no,no,no,cellular
14646,48,admin.,single,university.degree,no,no,no,telephone
14647,48,admin.,single,university.degree,no,no,no,cellular
14648,30,blue-collar,married,high.school,no,yes,no,cellular
14649,30,entrepreneur,single,high.school,no,yes,no,cellular
14650,27,technician,single,professional.course,no,yes,no,cellular
14651,45,blue-collar,married,basic.9y,unknown,no,no,cellular
14652,36,admin.,single,basic.9y,no,no,yes,cellular
14653,40,blue-collar,married,basic.9y,no,yes,no,cellular
14654,56,blue-collar,married,basic.4y,unknown,yes,no,cellular
14655,55,blue-collar,married,basic.6y,unknown,no,no,cellular
14656,37,admin.,single,university.degree,unknown,no,no,cellular
14657,27,services,single,high.school,no,no,no,cellular
14658,56,management,married,basic.4y,unknown,yes,no,cellular
14659,25,entrepreneur,single,university.degree,no,no,no,cellular
14660,43,blue-collar,married,basic.6y,no,no,yes,cellular
14661,28,blue-collar,single,basic.6y,unknown,no,no,cellular
14662,58,admin.,married,university.degree,no,yes,no,cellular
14663,39,blue-collar,married,basic.4y,unknown,yes,yes,cellular
14664,34,management,married,high.school,no,no,no,cellular
14665,32,blue-collar,divorced,basic.9y,no,yes,no,cellular
14666,44,blue-collar,married,basic.4y,no,no,no,cellular
14667,43,management,married,university.degree,no,yes,no,cellular
14668,32,services,single,unknown,unknown,yes,yes,cellular
14669,35,blue-collar,divorced,basic.9y,no,yes,no,cellular
14670,57,management,married,basic.9y,no,no,no,cellular
14671,35,blue-collar,single,basic.9y,no,yes,no,cellular
14672,34,technician,divorced,professional.course,no,no,no,cellular
14673,27,blue-collar,married,basic.9y,unknown,no,no,cellular
14674,50,management,married,university.degree,no,yes,no,cellular
14675,48,blue-collar,married,basic.9y,no,yes,no,cellular
14676,35,admin.,married,university.degree,no,unknown,unknown,telephone
14677,32,blue-collar,single,basic.6y,no,unknown,unknown,telephone
14678,55,blue-collar,married,basic.4y,no,no,no,cellular
14679,25,blue-collar,married,high.school,unknown,no,no,cellular
14680,30,blue-collar,divorced,high.school,no,no,no,cellular
14681,50,admin.,married,university.degree,unknown,yes,no,cellular
14682,24,blue-collar,married,basic.9y,no,no,no,cellular
14683,35,unemployed,married,university.degree,no,yes,no,cellular
14684,50,technician,single,university.degree,no,yes,no,cellular
14685,32,technician,single,professional.course,no,no,no,cellular
14686,45,blue-collar,single,basic.4y,unknown,yes,no,cellular
14687,33,blue-collar,divorced,basic.9y,unknown,no,no,cellular
14688,56,unknown,divorced,basic.4y,no,no,no,cellular
14689,46,housemaid,single,university.degree,unknown,no,yes,cellular
14690,28,technician,single,high.school,no,yes,no,telephone
14691,48,admin.,divorced,basic.9y,no,no,no,cellular
14692,35,blue-collar,single,basic.9y,unknown,yes,no,cellular
14693,27,blue-collar,single,high.school,no,unknown,unknown,cellular
14694,58,retired,married,basic.4y,unknown,no,no,cellular
14695,27,admin.,single,university.degree,no,yes,no,cellular
14696,34,management,married,high.school,no,yes,no,cellular
14697,55,retired,married,basic.4y,unknown,no,yes,cellular
14698,33,admin.,single,high.school,no,yes,no,cellular
14699,51,technician,divorced,high.school,no,no,no,cellular
14700,34,admin.,single,university.degree,no,no,no,telephone
14701,40,admin.,divorced,high.school,no,no,yes,cellular
14702,56,admin.,married,basic.4y,no,yes,no,cellular
14703,25,blue-collar,single,basic.9y,no,yes,no,cellular
14704,44,blue-collar,married,basic.9y,no,no,no,telephone
14705,38,admin.,divorced,university.degree,no,no,no,cellular
14706,33,blue-collar,married,high.school,unknown,yes,no,cellular
14707,39,blue-collar,married,basic.6y,unknown,yes,no,cellular
14708,48,unemployed,married,university.degree,no,yes,no,cellular
14709,48,blue-collar,married,basic.9y,no,yes,no,cellular
14710,50,blue-collar,married,basic.4y,unknown,yes,no,telephone
14711,25,admin.,single,high.school,no,yes,no,cellular
14712,57,blue-collar,divorced,basic.6y,unknown,no,no,cellular
14713,27,admin.,single,professional.course,no,no,no,cellular
14714,48,unemployed,married,basic.4y,unknown,no,no,cellular
14715,50,blue-collar,married,basic.4y,unknown,no,yes,cellular
14716,46,technician,divorced,professional.course,no,no,no,cellular
14717,33,services,married,high.school,no,yes,no,telephone
14718,25,blue-collar,single,high.school,no,yes,no,telephone
14719,36,blue-collar,married,basic.4y,unknown,yes,no,cellular
14720,44,services,divorced,basic.9y,no,yes,no,telephone
14721,53,blue-collar,divorced,unknown,no,yes,no,telephone
14722,35,admin.,married,high.school,no,no,no,cellular
14723,34,blue-collar,married,basic.9y,no,yes,no,cellular
14724,24,services,single,high.school,no,no,no,telephone
14725,24,admin.,single,high.school,no,no,no,telephone
14726,37,entrepreneur,divorced,high.school,unknown,yes,no,cellular
14727,58,management,divorced,university.degree,no,yes,no,cellular
14728,37,blue-collar,married,basic.6y,no,yes,no,telephone
14729,56,admin.,married,high.school,unknown,yes,no,cellular
14730,59,retired,married,university.degree,unknown,no,no,cellular
14731,58,management,divorced,university.degree,no,yes,no,telephone
14732,33,admin.,single,unknown,no,no,yes,cellular
14733,38,self-employed,married,professional.course,no,no,no,cellular
14734,34,blue-collar,married,basic.4y,no,no,no,cellular
14735,27,services,single,professional.course,no,unknown,unknown,telephone
14736,31,admin.,married,university.degree,no,yes,no,cellular
14737,29,student,married,university.degree,no,yes,no,cellular
14738,33,blue-collar,divorced,basic.9y,unknown,yes,yes,cellular
14739,24,admin.,single,high.school,no,no,no,cellular
14740,38,blue-collar,married,basic.4y,unknown,yes,no,telephone
14741,30,self-employed,single,university.degree,no,no,no,cellular
14742,26,admin.,married,high.school,no,no,no,cellular
14743,34,admin.,married,high.school,no,yes,no,cellular
14744,26,technician,single,professional.course,no,no,no,cellular
14745,49,blue-collar,married,basic.6y,unknown,no,no,cellular
14746,55,housemaid,married,basic.4y,no,no,no,cellular
14747,26,technician,single,professional.course,no,unknown,unknown,cellular
14748,30,self-employed,married,university.degree,no,yes,no,telephone
14749,37,entrepreneur,divorced,high.school,unknown,no,no,cellular
14750,49,blue-collar,married,basic.6y,unknown,no,no,cellular
14751,33,blue-collar,married,basic.9y,unknown,yes,no,telephone
14752,37,technician,single,university.degree,unknown,yes,no,cellular
14753,31,admin.,married,university.degree,no,yes,yes,cellular
14754,30,blue-collar,married,unknown,no,yes,no,cellular
14755,33,blue-collar,divorced,basic.9y,unknown,no,no,telephone
14756,24,blue-collar,married,basic.9y,unknown,no,no,cellular
14757,34,admin.,single,university.degree,no,yes,no,cellular
14758,43,technician,single,professional.course,unknown,yes,no,cellular
14759,31,blue-collar,married,basic.9y,no,no,no,cellular
14760,43,housemaid,married,basic.9y,unknown,no,no,cellular
14761,55,blue-collar,married,basic.4y,no,no,no,cellular
14762,28,blue-collar,single,basic.6y,unknown,yes,no,cellular
14763,31,blue-collar,married,basic.9y,no,yes,no,cellular
14764,43,blue-collar,single,basic.6y,no,yes,yes,cellular
14765,28,blue-collar,single,basic.6y,unknown,yes,no,cellular
14766,49,blue-collar,divorced,unknown,unknown,no,no,cellular
14767,49,blue-collar,divorced,unknown,unknown,yes,no,cellular
14768,34,technician,divorced,professional.course,no,no,no,cellular
14769,27,services,married,high.school,no,no,no,cellular
14770,32,blue-collar,single,basic.6y,no,yes,no,cellular
14771,48,blue-collar,married,basic.6y,no,yes,no,cellular
14772,37,entrepreneur,divorced,high.school,unknown,no,no,cellular
14773,49,blue-collar,divorced,unknown,unknown,no,no,cellular
14774,31,self-employed,married,basic.9y,no,no,no,cellular
14775,50,blue-collar,married,basic.9y,no,yes,no,cellular
14776,34,technician,divorced,professional.course,no,yes,no,cellular
14777,31,blue-collar,single,basic.9y,no,no,no,telephone
14778,52,management,married,university.degree,unknown,no,no,cellular
14779,24,admin.,single,high.school,no,yes,no,cellular
14780,49,services,married,high.school,unknown,yes,no,cellular
14781,49,services,married,high.school,unknown,yes,no,cellular
14782,45,unemployed,married,basic.6y,unknown,no,no,cellular
14783,39,technician,married,unknown,no,yes,no,cellular
14784,28,admin.,married,basic.9y,unknown,no,no,cellular
14785,32,admin.,single,high.school,no,yes,no,cellular
14786,29,technician,divorced,high.school,no,no,no,cellular
14787,45,management,married,university.degree,unknown,no,no,cellular
14788,39,technician,married,high.school,unknown,no,no,cellular
14789,45,unknown,unknown,unknown,no,yes,yes,cellular
14790,45,unknown,unknown,unknown,no,yes,no,cellular
14791,34,blue-collar,single,basic.6y,no,yes,yes,cellular
14792,55,management,married,basic.9y,no,yes,no,cellular
14793,55,management,married,basic.9y,no,yes,no,cellular
14794,49,blue-collar,divorced,unknown,unknown,no,no,cellular
14795,29,services,married,unknown,no,yes,yes,cellular
14796,27,blue-collar,married,basic.9y,no,no,no,cellular
14797,45,management,married,high.school,unknown,no,no,cellular
14798,29,technician,divorced,high.school,no,no,no,cellular
14799,58,retired,divorced,basic.4y,unknown,no,no,cellular
14800,56,admin.,married,high.school,unknown,no,no,cellular
14801,49,retired,married,high.school,no,yes,no,cellular
14802,31,blue-collar,married,basic.9y,no,no,no,cellular
14803,35,admin.,single,university.degree,no,no,yes,telephone
14804,49,retired,married,high.school,no,yes,no,cellular
14805,37,technician,married,high.school,no,yes,no,cellular
14806,34,admin.,married,university.degree,no,yes,no,cellular
14807,32,technician,married,university.degree,no,no,no,cellular
14808,34,admin.,married,high.school,no,yes,yes,cellular
14809,43,technician,single,professional.course,unknown,no,no,cellular
14810,26,technician,single,professional.course,no,no,no,cellular
14811,23,blue-collar,single,high.school,no,yes,no,cellular
14812,23,blue-collar,single,high.school,no,no,no,cellular
14813,49,blue-collar,divorced,unknown,unknown,yes,no,cellular
14814,30,admin.,married,university.degree,no,yes,no,cellular
14815,26,services,single,basic.9y,no,yes,no,cellular
14816,23,blue-collar,single,high.school,no,no,no,cellular
14817,31,self-employed,married,basic.9y,no,no,no,cellular
14818,29,admin.,single,university.degree,no,yes,no,cellular
14819,52,blue-collar,married,basic.4y,unknown,yes,no,cellular
14820,42,services,married,high.school,unknown,no,yes,telephone
14821,47,blue-collar,single,basic.9y,unknown,yes,no,cellular
14822,23,blue-collar,single,high.school,no,yes,no,cellular
14823,24,services,single,high.school,no,yes,no,cellular
14824,44,blue-collar,married,basic.4y,no,yes,no,cellular
14825,24,blue-collar,divorced,high.school,no,yes,no,cellular
14826,26,technician,single,professional.course,no,yes,no,cellular
14827,47,blue-collar,single,basic.9y,unknown,yes,no,cellular
14828,29,admin.,married,university.degree,no,yes,no,cellular
14829,29,admin.,single,university.degree,no,no,no,cellular
14830,31,blue-collar,single,high.school,no,no,no,cellular
14831,30,admin.,married,high.school,no,no,no,cellular
14832,25,admin.,single,high.school,no,yes,no,cellular
14833,27,technician,single,high.school,no,yes,no,telephone
14834,29,blue-collar,single,basic.9y,no,no,no,cellular
14835,34,technician,single,university.degree,no,yes,no,cellular
14836,44,blue-collar,married,basic.4y,no,yes,no,cellular
14837,41,blue-collar,single,basic.6y,no,yes,no,cellular
14838,32,blue-collar,married,basic.6y,no,yes,no,cellular
14839,31,admin.,single,university.degree,no,yes,no,cellular
14840,37,services,divorced,basic.9y,no,no,no,cellular
14841,37,services,divorced,basic.9y,no,yes,no,cellular
14842,35,blue-collar,single,basic.9y,no,yes,no,cellular
14843,34,admin.,married,university.degree,no,no,no,cellular
14844,31,admin.,single,high.school,no,yes,no,cellular
14845,31,unemployed,single,high.school,no,yes,yes,cellular
14846,37,services,divorced,basic.9y,no,yes,no,cellular
14847,31,unemployed,single,high.school,no,yes,no,cellular
14848,31,management,single,university.degree,no,no,no,cellular
14849,37,services,divorced,basic.9y,no,no,no,cellular
14850,50,retired,married,basic.4y,no,no,no,cellular
14851,31,blue-collar,married,basic.9y,no,yes,yes,cellular
14852,50,retired,married,basic.4y,no,yes,no,cellular
14853,29,admin.,single,university.degree,no,yes,no,cellular
14854,31,blue-collar,single,basic.9y,no,yes,no,cellular
14855,50,retired,married,basic.4y,no,unknown,unknown,cellular
14856,52,admin.,married,high.school,no,yes,no,cellular
14857,42,technician,married,high.school,unknown,yes,no,cellular
14858,47,technician,divorced,professional.course,no,yes,no,cellular
14859,55,housemaid,married,university.degree,no,yes,no,cellular
14860,26,admin.,married,university.degree,no,yes,no,telephone
14861,37,blue-collar,married,basic.9y,no,no,no,cellular
14862,23,blue-collar,single,high.school,no,yes,no,cellular
14863,29,self-employed,single,university.degree,no,yes,no,cellular
14864,31,technician,married,professional.course,no,yes,no,cellular
14865,55,housemaid,married,university.degree,no,no,no,cellular
14866,21,admin.,single,high.school,no,yes,no,cellular
14867,21,admin.,single,high.school,no,yes,no,cellular
14868,34,admin.,married,high.school,unknown,no,no,cellular
14869,46,blue-collar,single,basic.4y,unknown,yes,no,telephone
14870,28,services,married,high.school,no,yes,yes,cellular
14871,21,admin.,single,high.school,no,yes,no,cellular
14872,35,admin.,single,high.school,no,yes,yes,cellular
14873,28,services,married,high.school,no,yes,no,cellular
14874,58,retired,married,high.school,no,yes,no,cellular
14875,28,services,married,high.school,no,no,no,cellular
14876,49,management,single,basic.4y,unknown,yes,no,cellular
14877,39,blue-collar,married,basic.9y,unknown,yes,no,cellular
14878,25,services,married,basic.9y,no,no,no,cellular
14879,27,blue-collar,married,basic.9y,no,no,no,cellular
14880,26,technician,married,basic.9y,unknown,yes,no,telephone
14881,25,management,married,basic.6y,no,no,no,cellular
14882,27,blue-collar,married,basic.9y,no,no,no,cellular
14883,25,services,divorced,high.school,no,yes,no,cellular
14884,30,blue-collar,married,basic.9y,no,yes,no,cellular
14885,33,blue-collar,married,basic.9y,no,yes,no,cellular
14886,43,blue-collar,single,basic.6y,no,no,no,cellular
14887,43,technician,married,high.school,no,no,no,cellular
14888,52,admin.,married,high.school,no,no,no,cellular
14889,48,blue-collar,married,basic.6y,unknown,yes,no,cellular
14890,29,self-employed,married,basic.9y,unknown,yes,no,telephone
14891,25,services,married,high.school,unknown,no,no,cellular
14892,41,blue-collar,married,unknown,unknown,no,no,cellular
14893,51,blue-collar,married,basic.9y,no,yes,no,cellular
14894,21,services,single,high.school,no,yes,no,telephone
14895,49,services,married,high.school,unknown,yes,no,cellular
14896,33,entrepreneur,married,professional.course,no,yes,no,cellular
14897,40,services,married,high.school,no,yes,no,cellular
14898,43,blue-collar,single,basic.6y,no,yes,no,cellular
14899,34,blue-collar,married,basic.4y,unknown,no,no,cellular
14900,31,admin.,married,university.degree,no,yes,no,cellular
14901,24,technician,single,professional.course,no,no,no,cellular
14902,59,retired,married,university.degree,unknown,yes,yes,cellular
14903,38,blue-collar,married,basic.9y,no,yes,no,cellular
14904,27,housemaid,single,high.school,no,no,no,cellular
14905,29,blue-collar,married,professional.course,no,no,no,cellular
14906,29,admin.,single,university.degree,no,no,no,telephone
14907,49,blue-collar,divorced,unknown,unknown,no,no,cellular
14908,28,services,married,high.school,no,no,no,cellular
14909,45,unemployed,married,basic.6y,unknown,no,no,cellular
14910,31,admin.,single,basic.9y,no,no,no,cellular
14911,43,technician,single,professional.course,unknown,no,no,telephone
14912,29,services,married,high.school,unknown,no,no,cellular
14913,55,housemaid,married,basic.4y,no,no,no,cellular
14914,43,technician,married,high.school,no,no,no,cellular
14915,34,blue-collar,single,basic.6y,no,unknown,unknown,cellular
14916,26,admin.,single,university.degree,no,yes,no,cellular
14917,34,blue-collar,married,basic.4y,unknown,no,no,cellular
14918,51,admin.,married,high.school,no,yes,no,cellular
14919,47,blue-collar,single,basic.9y,unknown,yes,no,cellular
14920,30,blue-collar,married,basic.6y,no,yes,yes,cellular
14921,35,blue-collar,single,high.school,unknown,yes,no,cellular
14922,34,admin.,single,university.degree,unknown,no,no,cellular
14923,26,technician,single,professional.course,no,yes,no,cellular
14924,36,management,single,university.degree,no,no,no,cellular
14925,43,technician,married,basic.9y,no,no,no,cellular
14926,29,technician,divorced,high.school,no,yes,no,cellular
14927,35,student,married,basic.9y,no,no,no,cellular
14928,58,admin.,divorced,basic.9y,no,no,no,telephone
14929,38,blue-collar,married,basic.4y,unknown,yes,no,cellular
14930,49,blue-collar,divorced,unknown,unknown,no,no,cellular
14931,37,entrepreneur,divorced,high.school,unknown,yes,no,cellular
14932,44,admin.,divorced,university.degree,no,no,no,cellular
14933,23,blue-collar,married,basic.9y,no,yes,no,cellular
14934,36,management,single,university.degree,no,yes,no,cellular
14935,47,technician,married,unknown,unknown,yes,no,cellular
14936,29,admin.,single,university.degree,no,no,no,cellular
14937,29,admin.,single,university.degree,no,yes,no,telephone
14938,28,blue-collar,single,basic.9y,unknown,no,yes,cellular
14939,42,technician,married,high.school,unknown,no,no,cellular
14940,29,admin.,single,university.degree,no,yes,no,cellular
14941,37,blue-collar,married,basic.6y,unknown,yes,no,cellular
14942,40,admin.,single,high.school,no,no,no,cellular
14943,43,technician,single,professional.course,unknown,yes,no,telephone
14944,33,management,married,basic.6y,no,no,no,cellular
14945,34,admin.,married,university.degree,no,no,no,cellular
14946,27,admin.,married,high.school,no,yes,no,telephone
14947,29,technician,single,university.degree,no,no,yes,telephone
14948,29,technician,single,university.degree,no,no,no,cellular
14949,43,technician,married,high.school,no,no,no,cellular
14950,41,blue-collar,single,basic.6y,no,yes,no,cellular
14951,29,admin.,single,university.degree,no,yes,yes,cellular
14952,26,technician,single,professional.course,no,no,yes,cellular
14953,26,admin.,single,university.degree,no,no,no,cellular
14954,46,management,divorced,basic.4y,no,no,no,telephone
14955,28,services,married,basic.9y,no,no,no,cellular
14956,37,technician,married,high.school,no,yes,no,cellular
14957,26,admin.,single,university.degree,no,yes,no,telephone
14958,24,management,married,basic.9y,no,no,no,telephone
14959,29,admin.,married,university.degree,no,no,no,cellular
14960,38,management,single,university.degree,no,no,no,telephone
14961,43,technician,married,basic.9y,no,no,yes,telephone
14962,35,services,married,basic.9y,no,no,yes,cellular
14963,23,blue-collar,single,unknown,unknown,no,no,cellular
14964,24,blue-collar,married,basic.9y,no,no,no,cellular
14965,55,admin.,single,high.school,no,no,yes,cellular
14966,37,entrepreneur,divorced,high.school,unknown,no,no,cellular
14967,29,self-employed,single,university.degree,no,yes,no,cellular
14968,29,admin.,married,university.degree,no,yes,no,cellular
14969,30,admin.,single,university.degree,no,yes,yes,cellular
14970,29,admin.,married,university.degree,no,no,no,cellular
14971,44,blue-collar,married,basic.6y,unknown,no,no,cellular
14972,33,technician,divorced,professional.course,no,no,no,cellular
14973,32,admin.,single,high.school,no,no,no,cellular
14974,33,services,single,high.school,no,yes,no,cellular
14975,49,blue-collar,divorced,basic.6y,unknown,yes,no,cellular
14976,32,admin.,single,basic.9y,no,no,no,cellular
14977,33,management,married,university.degree,no,no,no,cellular
14978,23,retired,single,professional.course,no,yes,no,cellular
14979,30,technician,married,high.school,no,no,no,cellular
14980,52,technician,married,professional.course,no,yes,no,telephone
14981,36,management,married,university.degree,no,no,yes,cellular
14982,32,admin.,single,basic.9y,no,no,no,cellular
14983,32,admin.,single,high.school,no,yes,no,telephone
14984,36,admin.,divorced,university.degree,no,yes,no,cellular
14985,36,blue-collar,married,basic.9y,unknown,yes,no,cellular
14986,28,self-employed,single,high.school,no,no,no,cellular
14987,25,admin.,married,high.school,no,no,no,cellular
14988,37,blue-collar,married,high.school,unknown,no,no,cellular
14989,36,blue-collar,married,basic.9y,unknown,yes,no,cellular
14990,40,management,single,university.degree,no,no,no,cellular
14991,30,admin.,single,university.degree,no,no,no,cellular
14992,30,admin.,single,university.degree,no,no,no,cellular
14993,35,blue-collar,married,basic.9y,no,yes,no,cellular
14994,30,admin.,married,basic.6y,no,yes,yes,cellular
14995,39,blue-collar,married,basic.4y,no,yes,no,cellular
14996,24,student,single,university.degree,unknown,yes,no,cellular
14997,37,blue-collar,married,basic.9y,unknown,yes,no,cellular
14998,28,admin.,single,high.school,no,yes,no,cellular
14999,26,technician,single,university.degree,no,yes,no,cellular
15000,36,blue-collar,married,basic.6y,no,no,no,cellular
15001,34,entrepreneur,married,professional.course,no,yes,no,cellular
15002,30,admin.,married,basic.6y,no,yes,no,cellular
15003,38,blue-collar,married,basic.9y,no,no,no,cellular
15004,36,blue-collar,married,basic.9y,unknown,yes,no,telephone
15005,29,admin.,married,high.school,no,no,no,cellular
15006,44,technician,single,professional.course,no,yes,no,cellular
15007,28,blue-collar,single,basic.9y,no,no,no,cellular
15008,34,entrepreneur,married,professional.course,no,yes,no,cellular
15009,41,technician,married,professional.course,no,yes,yes,cellular
15010,32,blue-collar,married,basic.6y,unknown,yes,no,cellular
15011,24,services,single,high.school,no,no,no,cellular
15012,25,blue-collar,married,basic.4y,no,yes,no,cellular
15013,26,services,single,high.school,no,no,yes,cellular
15014,42,services,married,high.school,no,yes,yes,cellular
15015,44,technician,single,professional.course,no,yes,yes,cellular
15016,47,blue-collar,married,basic.4y,unknown,yes,yes,cellular
15017,25,blue-collar,married,basic.4y,no,yes,no,cellular
15018,35,entrepreneur,single,university.degree,no,no,no,cellular
15019,35,unemployed,married,high.school,no,no,yes,telephone
15020,26,blue-collar,married,basic.9y,no,yes,no,cellular
15021,31,blue-collar,married,basic.9y,unknown,yes,no,telephone
15022,54,blue-collar,married,basic.9y,unknown,yes,no,cellular
15023,25,blue-collar,married,basic.4y,no,no,yes,cellular
15024,36,blue-collar,married,basic.9y,no,yes,no,cellular
15025,35,self-employed,married,university.degree,no,yes,no,cellular
15026,55,housemaid,divorced,unknown,unknown,yes,no,cellular
15027,26,technician,divorced,unknown,unknown,no,no,cellular
15028,40,services,married,basic.9y,no,yes,no,cellular
15029,49,services,single,high.school,no,yes,yes,cellular
15030,49,self-employed,married,university.degree,no,no,no,cellular
15031,40,services,married,basic.9y,no,no,no,cellular
15032,24,services,single,high.school,no,no,no,cellular
15033,35,self-employed,married,university.degree,no,yes,no,cellular
15034,35,blue-collar,single,high.school,unknown,no,no,cellular
15035,24,blue-collar,single,basic.9y,no,no,no,cellular
15036,48,admin.,married,high.school,unknown,yes,yes,cellular
15037,28,blue-collar,single,basic.9y,no,no,no,cellular
15038,30,blue-collar,single,basic.9y,no,yes,no,telephone
15039,45,services,married,basic.9y,no,no,no,cellular
15040,44,admin.,married,university.degree,no,no,no,cellular
15041,32,admin.,married,university.degree,no,yes,no,cellular
15042,29,admin.,single,university.degree,no,yes,yes,cellular
15043,32,admin.,married,university.degree,no,no,no,cellular
15044,45,admin.,single,university.degree,no,yes,no,cellular
15045,49,technician,divorced,high.school,no,no,no,cellular
15046,31,services,single,basic.9y,no,yes,no,cellular
15047,43,blue-collar,single,basic.6y,no,yes,no,cellular
15048,49,services,single,high.school,no,yes,no,cellular
15049,31,student,single,university.degree,no,no,no,cellular
15050,29,admin.,single,university.degree,no,no,no,cellular
15051,31,student,single,university.degree,no,yes,no,cellular
15052,27,blue-collar,single,basic.9y,no,yes,no,cellular
15053,49,technician,divorced,high.school,no,yes,no,cellular
15054,31,student,single,university.degree,no,yes,no,cellular
15055,27,blue-collar,single,basic.9y,no,yes,no,cellular
15056,27,blue-collar,single,basic.9y,no,no,no,cellular
15057,27,blue-collar,single,basic.9y,no,no,no,cellular
15058,47,blue-collar,divorced,basic.9y,no,yes,no,cellular
15059,49,technician,divorced,high.school,no,yes,no,cellular
15060,32,entrepreneur,married,basic.9y,no,yes,no,cellular
15061,43,technician,single,university.degree,no,yes,no,cellular
