Cust_id,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
22619,aug,fri,607,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22620,aug,fri,186,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22621,aug,fri,538,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22622,aug,fri,337,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22623,aug,fri,527,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22624,aug,fri,73,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22625,aug,fri,173,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22626,aug,fri,81,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22627,aug,fri,291,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22628,aug,fri,222,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22629,aug,fri,277,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22630,aug,fri,175,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22631,aug,fri,309,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22632,aug,fri,97,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22633,aug,fri,511,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22634,aug,fri,55,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22635,aug,fri,173,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22636,aug,fri,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22637,aug,fri,346,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22638,aug,fri,215,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22639,aug,fri,347,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22640,aug,fri,154,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22641,aug,fri,618,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22642,aug,fri,203,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22643,aug,fri,460,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22644,aug,fri,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22645,aug,fri,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22646,aug,fri,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22647,aug,fri,129,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22648,aug,fri,661,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22649,aug,fri,296,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22650,aug,fri,323,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22651,aug,fri,112,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22652,aug,fri,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22653,aug,fri,79,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22654,aug,fri,30,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22655,aug,fri,602,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22656,aug,fri,75,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22657,aug,fri,332,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22658,aug,fri,314,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22659,aug,fri,121,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22660,aug,fri,436,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22661,aug,fri,186,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22662,aug,fri,270,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22663,aug,fri,123,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22664,aug,fri,215,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22665,aug,fri,105,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22666,aug,fri,192,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22667,aug,fri,263,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22668,aug,fri,143,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22669,aug,fri,153,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22670,aug,fri,289,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22671,aug,fri,34,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22672,aug,fri,239,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22673,aug,fri,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22674,aug,fri,309,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22675,aug,fri,353,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22676,aug,fri,145,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22677,aug,fri,246,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22678,aug,fri,101,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22679,aug,fri,222,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22680,aug,fri,166,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22681,aug,fri,98,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22682,aug,fri,140,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22683,aug,fri,58,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22684,aug,fri,547,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22685,aug,fri,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22686,aug,fri,155,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22687,aug,fri,120,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22688,aug,fri,379,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22689,aug,fri,182,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22690,aug,fri,195,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22691,aug,fri,177,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22692,aug,fri,90,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22693,aug,fri,263,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22694,aug,fri,398,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22695,aug,fri,160,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22696,aug,fri,82,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22697,aug,fri,207,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22698,aug,fri,160,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22699,aug,fri,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22700,aug,fri,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22701,aug,fri,197,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22702,aug,fri,9,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22703,aug,fri,148,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22704,aug,fri,209,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22705,aug,fri,94,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22706,aug,fri,1366,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22707,aug,fri,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22708,aug,fri,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22709,aug,fri,306,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22710,aug,fri,173,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22711,aug,fri,268,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22712,aug,fri,155,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22713,aug,fri,176,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22714,aug,fri,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22715,aug,fri,873,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,yes
22716,aug,fri,135,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22717,aug,fri,208,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22718,aug,fri,138,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22719,aug,fri,148,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22720,aug,fri,200,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22721,aug,fri,311,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22722,aug,fri,56,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228,no
22723,aug,mon,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22724,aug,mon,139,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22725,aug,mon,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22726,aug,mon,61,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22727,aug,mon,626,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22728,aug,mon,103,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22729,aug,mon,116,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22730,aug,mon,162,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22731,aug,mon,109,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22732,aug,mon,48,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22733,aug,mon,540,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22734,aug,mon,122,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22735,aug,mon,342,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22736,aug,mon,191,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22737,aug,mon,288,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22738,aug,mon,209,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22739,aug,mon,91,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22740,aug,mon,196,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22741,aug,mon,110,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22742,aug,mon,115,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22743,aug,mon,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22744,aug,mon,102,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22745,aug,mon,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22746,aug,mon,68,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22747,aug,mon,78,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22748,aug,mon,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22749,aug,mon,472,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22750,aug,mon,205,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22751,aug,mon,63,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22752,aug,mon,132,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22753,aug,mon,85,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22754,aug,mon,425,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22755,aug,mon,50,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22756,aug,mon,363,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22757,aug,mon,129,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22758,aug,mon,66,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22759,aug,mon,121,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22760,aug,mon,143,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22761,aug,mon,145,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22762,aug,mon,99,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22763,aug,mon,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22764,aug,mon,337,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22765,aug,mon,961,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22766,aug,mon,87,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22767,aug,mon,73,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22768,aug,mon,463,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22769,aug,mon,67,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22770,aug,mon,103,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22771,aug,mon,234,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22772,aug,mon,74,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22773,aug,mon,220,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22774,aug,mon,75,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22775,aug,mon,79,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22776,aug,mon,80,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22777,aug,mon,48,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22778,aug,mon,83,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22779,aug,mon,136,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22780,aug,mon,417,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22781,aug,mon,129,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22782,aug,mon,343,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22783,aug,mon,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22784,aug,mon,600,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22785,aug,mon,149,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22786,aug,mon,129,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22787,aug,mon,932,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22788,aug,mon,93,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22789,aug,mon,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22790,aug,mon,113,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22791,aug,mon,84,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22792,aug,mon,147,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22793,aug,mon,101,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22794,aug,mon,125,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22795,aug,mon,97,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22796,aug,mon,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22797,aug,mon,167,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22798,aug,mon,96,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22799,aug,mon,123,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22800,aug,mon,106,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22801,aug,mon,91,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22802,aug,mon,26,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22803,aug,mon,84,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22804,aug,mon,342,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22805,aug,mon,472,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22806,aug,mon,108,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22807,aug,mon,62,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22808,aug,mon,67,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22809,aug,mon,143,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22810,aug,mon,152,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22811,aug,mon,104,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22812,aug,mon,110,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22813,aug,mon,40,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22814,aug,mon,176,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22815,aug,mon,272,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22816,aug,mon,122,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22817,aug,mon,59,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22818,aug,mon,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22819,aug,mon,463,14,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22820,aug,mon,301,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22821,aug,mon,343,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22822,aug,mon,508,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22823,aug,mon,102,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22824,aug,mon,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22825,aug,mon,1152,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22826,aug,mon,284,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22827,aug,mon,14,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22828,aug,mon,425,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22829,aug,mon,157,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22830,aug,mon,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22831,aug,mon,115,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22832,aug,mon,146,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22833,aug,mon,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22834,aug,mon,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22835,aug,mon,72,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22836,aug,mon,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22837,aug,mon,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22838,aug,mon,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22839,aug,mon,150,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22840,aug,mon,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22841,aug,mon,606,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22842,aug,mon,177,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22843,aug,mon,250,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22844,aug,mon,248,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22845,aug,mon,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22846,aug,mon,93,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22847,aug,mon,121,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22848,aug,mon,94,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22849,aug,mon,65,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22850,aug,mon,201,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22851,aug,mon,324,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22852,aug,mon,154,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22853,aug,mon,362,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22854,aug,mon,124,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22855,aug,mon,140,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22856,aug,mon,14,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22857,aug,mon,386,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22858,aug,mon,476,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22859,aug,mon,42,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22860,aug,mon,366,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22861,aug,mon,74,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22862,aug,mon,23,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22863,aug,mon,228,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22864,aug,mon,112,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22865,aug,mon,115,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22866,aug,mon,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22867,aug,mon,15,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22868,aug,mon,728,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22869,aug,mon,66,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22870,aug,mon,262,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22871,aug,mon,72,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22872,aug,mon,9,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22873,aug,mon,99,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22874,aug,mon,11,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22875,aug,mon,9,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22876,aug,mon,213,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22877,aug,mon,211,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22878,aug,mon,422,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22879,aug,mon,68,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22880,aug,mon,105,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22881,aug,mon,69,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22882,aug,mon,111,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22883,aug,mon,36,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22884,aug,mon,169,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22885,aug,mon,205,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22886,aug,mon,734,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22887,aug,mon,484,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22888,aug,mon,14,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22889,aug,mon,235,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22890,aug,mon,256,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22891,aug,mon,69,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22892,aug,mon,69,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22893,aug,mon,692,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22894,aug,mon,296,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22895,aug,mon,232,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22896,aug,mon,151,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22897,aug,mon,164,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22898,aug,mon,198,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22899,aug,mon,454,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22900,aug,mon,114,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22901,aug,mon,64,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22902,aug,mon,84,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22903,aug,mon,203,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22904,aug,mon,81,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22905,aug,mon,731,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,yes
22906,aug,mon,184,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22907,aug,mon,433,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22908,aug,mon,361,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22909,aug,mon,304,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22910,aug,mon,160,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22911,aug,mon,101,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22912,aug,mon,53,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22913,aug,mon,323,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22914,aug,mon,97,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22915,aug,mon,340,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22916,aug,mon,54,15,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22917,aug,mon,251,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22918,aug,mon,87,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22919,aug,mon,454,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22920,aug,mon,171,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22921,aug,mon,134,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22922,aug,mon,265,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22923,aug,mon,280,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22924,aug,mon,62,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22925,aug,mon,41,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22926,aug,mon,318,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
22927,aug,mon,131,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228,no
